Image_Area_Code;Image_Country_Code;Label_Light_labels;Label_Area_code;Label_code;Light_values_sum;NN_polygon;fid,N,20,0;zipfile.x,C,254;ADM1NAME,C,254;URBAN_RURA,C,254;ALT_DEM,N,24,15;LATNUM,N,24,15;LONGNUM,N,24,15;Corrected Latitude;Corrected Longitude;Estimated_dislocation_km;Town_community;Cluster_Code;cluster,N,24,15;DATUM,C,254;id,C,254;zipfile.y,C,254;dhs_phase,C,254;country,C,254;v025,N,24,15;v000,C,254;region,C,254;surveynum,N,24,15;year_mean,N,24,15;education,N,24,15;time2water,N,24,15;time2wat_1,N,24,15;electricit,N,24,15;radio_f,N,24,15;tv_f,N,24,15;refridgera,N,24,15;bicycle_f,N,24,15;motorcycle,N,24,15;car_f,N,24,15;V005_sum,N,24,15;V201_mean,N,24,15;v190_mean,N,24,15;v190_min,N,24,15;v190_max,N,24,15;v190_sd,N,24,15;v191_mean,N,24,15;v191_min,N,24,15;v191_max,N,24,15;v191_sd,N,24,15;chborn_mea,N,24,15;chdied_mea,N,24,15;poorest_me,N,24,15;poorer_mea,N,24,15;middle_mea,N,24,15;richer_mea,N,24,15;richest_me,N,24,15;houshold_i,N,10,0;gini2a,N,24,15;meiEA,N,24,15;dhs_point;Light_values_sum_log10_1_plus_value
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.39019978;POLYGON ((35.8240369871939 -4.317127298311174, 35.8441754694129 -4.317127298311174, 35.8441754694129 -4.337162186841594, 35.8240369871939 -4.337162186841594, 35.8240369871939 -4.317127298311174));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.143077215446246
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.36177903;POLYGON ((35.8441754694129 -4.317127298311174, 35.86431395163189 -4.317127298311174, 35.86431395163189 -4.337162186841594, 35.8441754694129 -4.337162186841594, 35.8441754694129 -4.317127298311174));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.134106642204341
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.18491654;POLYGON ((35.8038985049749 -4.337162186841594, 35.8240369871939 -4.337162186841594, 35.8240369871939 -4.357197075372015, 35.8038985049749 -4.357197075372015, 35.8038985049749 -4.337162186841594));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.073687761743644
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.37458152;POLYGON ((35.8240369871939 -4.337162186841594, 35.8441754694129 -4.337162186841594, 35.8441754694129 -4.357197075372015, 35.8240369871939 -4.357197075372015, 35.8240369871939 -4.337162186841594));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.138170500917451
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.16871868;POLYGON ((35.8441754694129 -4.337162186841594, 35.86431395163189 -4.337162186841594, 35.86431395163189 -4.357197075372015, 35.8441754694129 -4.357197075372015, 35.8441754694129 -4.337162186841594));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.06770998556149
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.33519545;POLYGON ((35.8038985049749 -4.357197075372015, 35.8240369871939 -4.357197075372015, 35.8240369871939 -4.377231963902435, 35.8038985049749 -4.377231963902435, 35.8038985049749 -4.357197075372015));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.12554484371069
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.31049293;POLYGON ((35.8240369871939 -4.357197075372015, 35.8441754694129 -4.357197075372015, 35.8441754694129 -4.377231963902435, 35.8240369871939 -4.377231963902435, 35.8240369871939 -4.357197075372015));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.11743468230645
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.3569758;POLYGON ((35.8441754694129 -4.357197075372015, 35.86431395163189 -4.357197075372015, 35.86431395163189 -4.377231963902435, 35.8441754694129 -4.377231963902435, 35.8441754694129 -4.357197075372015));45843;TZGE7AFL;Dodoma;R;1235;-4.364093;35.852918;-4.355985;35.830682;2.59;Darajani;TZ002;2;WGS84;TZ_7_2_2;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;200.3125;116.7970997;0;0.5625;0;0;0.6875;0.125;0;26691760;3.75;2.625;1;4;0.8850612032;-64517.375;-119558;-17870;27127.9972;3.75;0.25;0.125;0.25;0.5;0.125;0;16;0.08739458817;163999.625;POINT (35.830682 -4.355985);0.132572102619076
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.24432439;POLYGON ((35.74348305831792 -4.878104177162939, 35.76362154053692 -4.878104177162939, 35.76362154053692 -4.898139065693359, 35.74348305831792 -4.898139065693359, 35.74348305831792 -4.878104177162939));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.094933613812904
TZA_Rectangle;TZA_Rectangle;Medium_light;TZA_rectangle;1;4.3372583;POLYGON ((35.76362154053692 -4.878104177162939, 35.78376002275591 -4.878104177162939, 35.78376002275591 -4.898139065693359, 35.76362154053692 -4.898139065693359, 35.76362154053692 -4.878104177162939));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.727318221269048
TZA_Rectangle;TZA_Rectangle;Medium_light;TZA_rectangle;1;2.9721682;POLYGON ((35.78376002275591 -4.878104177162939, 35.8038985049749 -4.878104177162939, 35.8038985049749 -4.898139065693359, 35.78376002275591 -4.898139065693359, 35.78376002275591 -4.878104177162939));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.599027630252657
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.34448445;POLYGON ((35.74348305831792 -4.898139065693359, 35.76362154053692 -4.898139065693359, 35.76362154053692 -4.918173954223779, 35.74348305831792 -4.918173954223779, 35.74348305831792 -4.898139065693359));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.128555783637605
TZA_Rectangle;TZA_Rectangle;Bright_light;TZA_rectangle;2;11.754258;POLYGON ((35.76362154053692 -4.898139065693359, 35.78376002275591 -4.898139065693359, 35.78376002275591 -4.918173954223779, 35.76362154053692 -4.918173954223779, 35.76362154053692 -4.898139065693359));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);1.10565519788277
TZA_Rectangle;TZA_Rectangle;Bright_light;TZA_rectangle;2;10.761086;POLYGON ((35.78376002275591 -4.898139065693359, 35.8038985049749 -4.898139065693359, 35.8038985049749 -4.918173954223779, 35.78376002275591 -4.918173954223779, 35.78376002275591 -4.898139065693359));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);1.07044742565434
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.19178608;POLYGON ((35.74348305831792 -4.918173954223779, 35.76362154053692 -4.918173954223779, 35.76362154053692 -4.938208842754198, 35.74348305831792 -4.938208842754198, 35.74348305831792 -4.918173954223779));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.076198308581222
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.47690362;POLYGON ((35.76362154053692 -4.918173954223779, 35.78376002275591 -4.918173954223779, 35.78376002275591 -4.938208842754198, 35.76362154053692 -4.938208842754198, 35.76362154053692 -4.918173954223779));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.169352154981617
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.7801494;POLYGON ((35.78376002275591 -4.918173954223779, 35.8038985049749 -4.918173954223779, 35.8038985049749 -4.938208842754198, 35.78376002275591 -4.938208842754198, 35.78376002275591 -4.918173954223779));45844;TZGE7AFL;Dodoma;U;1408;-4.903511;35.770286;-4.906523;35.780774;1.15;Kondoa;TZ003;3;WGS84;TZ_7_2_3;TZIR7BFL;7;TZ;1;TZ7;Dodoma;2;2015;2;0;0;0.2962962963;0.3333333333;0.1481481481;0.03703703704;0.1481481481;0.2962962963;0.03703703704;35475273;2.518518519;3.962962963;1;5;0.9798540504;43874.33333;-115019;199375;78917.87748;2.518518519;0.1851851852;0.03703703704;0.03703703704;0.1481481481;0.4814814815;0.2962962963;27;0.1603284273;272391.3333;POINT (35.780774 -4.906523);0.250456452237447
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.19354564;POLYGON ((35.78376002275591 -4.577580849206637, 35.8038985049749 -4.577580849206637, 35.8038985049749 -4.597615737737057, 35.78376002275591 -4.597615737737057, 35.78376002275591 -4.577580849206637));45845;TZGE7AFL;Dodoma;R;1577;-4.616079;35.799732;-4.600914;35.808422;1.95;Masange;TZ004;4;WGS84;TZ_7_2_4;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;35;25.6580072;0;0.3157894737;0.1052631579;0;0.2105263158;0.1052631579;0;28510070;2.894736842;3.210526316;2;4;0.8549819601;-21353.47368;-84024;56466;47204.44747;2.894736842;0.2105263158;0;0.2631578947;0.2631578947;0.4736842105;0;19;0.1238643585;207163.5263;POINT (35.808422 -4.600914);0.076839030650002
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.4289263;POLYGON ((35.8038985049749 -4.577580849206637, 35.8240369871939 -4.577580849206637, 35.8240369871939 -4.597615737737057, 35.8038985049749 -4.597615737737057, 35.8038985049749 -4.577580849206637));45845;TZGE7AFL;Dodoma;R;1577;-4.616079;35.799732;-4.600914;35.808422;1.95;Masange;TZ004;4;WGS84;TZ_7_2_4;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;35;25.6580072;0;0.3157894737;0.1052631579;0;0.2105263158;0.1052631579;0;28510070;2.894736842;3.210526316;2;4;0.8549819601;-21353.47368;-84024;56466;47204.44747;2.894736842;0.2105263158;0;0.2631578947;0.2631578947;0.4736842105;0;19;0.1238643585;207163.5263;POINT (35.808422 -4.600914);0.155009829680592
TZA_Rectangle;TZA_Rectangle;No_light;TZA_rectangle;0;0.15133563;POLYGON ((35.8240369871939 -4.577580849206637, 35.8441754694129 -4.577580849206637, 35.8441754694129 -4.597615737737057, 35.8240369871939 -4.597615737737057, 35.8240369871939 -4.577580849206637));45845;TZGE7AFL;Dodoma;R;1577;-4.616079;35.799732;-4.600914;35.808422;1.95;Masange;TZ004;4;WGS84;TZ_7_2_4;TZIR7BFL;7;TZ;2;TZ7;Dodoma;2;2015;2;35;25.6580072;0;0.3157894737;0.1052631579;0;0.2105263158;0.1052631579;0;28510070;2.894736842;3.210526316;2;4;0.8549819601;-21353.47368;-84024;56466;47204.44747;2.894736842;0.2105263158;0;0.2631578947;0.2631578947;0.4736842105;0;19;0.1238643585;207163.5263;POINT (35.808422 -4.600914);0.061201944836617
